timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1776979978.4402905,single,6010,0,0,0.0,0.0,0,977,477.04,488.97,-2.0776,0.9722,2.264,0.017409,0.02112,0.014088,0.038529
1776979980.8443878,single,6011,0,0,0.0,0.0,0,977,489.53,503.42,-2.0768,0.974,2.264,0.017409,0.02112,0.014088,0.038529
1776979982.0457041,single,6012,0,0,0.0,0.0,0,977,547.71,567.14,-1.9919,0.8457,2.477,0.018409,0.02212,0.015088,0.040529
1776979983.0462,single,6013,0,0,0.0,0.0,0,977,431.1,467.4,-1.7224,0.6455,-2.9325,0.019409,0.02312,0.016088,0.042529
1776979984.1803114,single,6014,0,0,0.0,0.0,0,977,404.69,434.08,-1.6945,0.4018,-1.3962,0.020409,0.02412,0.017088,0.044529
1776979985.2478514,single,6015,0,0,0.0,0.0,0,977,534.84,545.27,-1.525,-0.033,-1.2899,0.021409,0.02512,0.018088,0.046529
1776979986.2488139,single,6016,0,0,0.0,0.0,0,977,513.97,528.21,-1.4178,-0.4415,-1.2696,0.022409,0.02612,0.019088,0.048529
1776979987.2501152,single,6017,0,0,0.0,0.0,0,977,351.01,367.07,-1.3209,-0.7816,-1.059,0.023409,0.02712,0.020088,0.050529
1776979988.2505994,single,6018,0,0,0.0,0.0,0,977,483.24,494.74,-1.1678,-0.8859,-0.8931,0.024409,0.02812,0.021088,0.052529
1776979989.251199,single,6019,0,0,0.0,0.0,0,977,382.27,399.32,-0.9032,-1.168,-0.7884,0.025409,0.02912,0.022088,0.054529
1776979990.3182242,single,6020,0,0,0.0,0.0,0,977,557.99,581.16,-0.6482,-1.2848,-0.5447,0.026409,0.03012,0.023088,0.056529
1776979991.3185523,single,6021,5,57,0.0123,1.0,0,977,416.84,439.46,-0.4282,-1.2886,0.0694,0.027409,0.03112,0.024088,0.058529
1776979992.3190515,single,6022,27,136,0.0705,1.0,0,977,450.93,461.52,-0.0393,-1.1124,0.5333,0.028409,0.03212,0.025088,0.060529
1776979993.5201707,single,6023,30,125,0.0739,0.0,0,977,323.75,336.21,0.3962,-0.8281,0.7666,0.022845,0.0231,0.00233,0.045945
1776979994.7873528,single,6024,58,146,0.1415,0.0,0,977,353.6,378.77,0.738,-0.4557,0.7353,0.009599,0.009898,0.001725,0.019497
1776979996.1221187,single,6025,46,106,0.1214,0.0,0,977,367.22,378.3,1.0968,-0.0669,0.7959,0.003432,0.003497,0.001073,0.00693
1776979997.1909695,single,6026,47,101,0.1078,1.0,0,977,335.8,344.26,1.3343,0.3599,1.0408,0.002457,0.002745,0.001369,0.005202
1776979998.258975,single,6027,50,98,0.1241,1.0,546,977,474.86,520.93,1.518,0.7256,1.2167,0.003067,0.003535,0.0016,0.006602
1776979999.3927407,single,6028,40,99,0.0978,1.0,372,977,447.83,468.44,1.6444,1.2343,1.2919,0.002302,0.00261,0.001276,0.004913
1776980000.3930955,single,6029,37,106,0.1051,1.0,395,977,433.36,476.21,1.7057,1.5979,1.6969,0.00096,0.000969,0.001068,0.001928
1776980001.527144,single,6030,46,129,0.1307,1.0,394,977,369.58,378.38,1.7334,1.6724,2.3825,0.000606,0.000596,0.000949,0.001202
1776980003.7957258,single,6032,28,92,0.0812,1.0,398,977,156.32,176.7,1.7699,1.6424,2.4824,0.000794,0.000831,0.001266,0.001625
