timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1775686141.3170786,double,22586,0,0,0.0,0.0,0,977,258.17,274.83,-3.1086,2.5875,2.2725,0.008085,0.008255,0.008294,0.016341
1775686142.4515061,double,22587,0,0,0.0,0.0,0,977,254.12,262.17,-3.1086,2.5876,2.2724,0.008085,0.008255,0.008294,0.016341
1775686143.4522846,double,22588,0,0,0.0,0.0,0,977,98.87,108.95,-3.1441,2.532,2.2943,9999.0,9999.0,9999.0,19998.0
1775686144.5865054,double,22589,0,0,0.0,0.0,0,977,152.85,159.98,-3.1441,2.5321,2.2944,9999.0,9999.0,9999.0,19998.0
1775686145.6538534,double,22590,0,0,0.0,0.0,0,977,171.22,179.69,-3.1357,2.5182,2.2979,9999.0,9999.0,9999.0,19998.0
1775686146.7882314,double,22591,0,0,0.0,0.0,0,977,154.57,171.81,-3.1511,2.5374,2.3035,9999.0,9999.0,9999.0,19998.0
1775686147.8563085,double,22592,3,39,0.0069,1.0,0,977,144.27,152.7,-3.1494,2.5363,2.3052,9999.0,9999.0,9999.0,19998.0
1775686148.8568423,double,22593,0,0,0.0,0.0,0,977,156.9,161.92,-3.1361,2.4697,2.3236,9999.0,9999.0,9999.0,19998.0
1775686150.1242528,double,22594,3,33,0.0065,1.0,0,977,187.19,201.16,-2.943,2.2777,2.3726,9999.0,9999.0,9999.0,19998.0
1775686151.2582343,double,22595,4,40,0.0085,1.0,0,977,298.3,314.39,-2.8209,2.1544,2.4,9999.0,9999.0,9999.0,19998.0
1775686152.392303,double,22596,0,0,0.0,0.0,0,977,200.6,207.29,-2.8267,2.1527,2.4021,9999.0,9999.0,9999.0,19998.0
1775686153.392797,double,22597,3,36,0.0067,1.0,0,977,220.61,230.09,-2.6329,1.9774,2.6265,9999.0,9999.0,9999.0,19998.0
1775686154.3936987,double,22598,3,44,0.0067,1.0,0,977,236.68,255.79,-2.355,1.8306,-2.9255,9999.0,9999.0,9999.0,19998.0
1775686155.5279791,double,22599,16,62,0.035,1.0,0,977,255.28,273.45,-2.2826,1.6046,-1.2278,9999.0,9999.0,9999.0,19998.0
1775686156.5285625,double,22600,19,57,0.0433,1.0,0,977,311.17,319.49,-2.0109,1.2464,-0.9316,9999.0,9999.0,9999.0,19998.0
1775686157.5296316,double,22601,8,68,0.0181,1.0,0,977,380.34,392.7,-1.755,0.8826,-0.9689,9999.0,9999.0,9999.0,19998.0
1775686158.6637847,double,22602,26,157,0.0574,1.0,0,977,324.2,330.54,-1.5237,0.447,-1.2397,9999.0,9999.0,9999.0,19998.0
1775686159.8647027,double,22603,30,145,0.0698,0.0,0,977,481.49,503.2,-1.4449,-0.1916,-1.3845,0.001405,0.001653,0.001581,0.003058
1775686160.932218,double,22604,0,0,0.0,0.0,0,977,415.55,430.54,-1.3717,-0.6598,-1.2943,0.002405,0.002653,0.002581,0.005058
1775686162.266547,double,22605,42,149,0.0968,0.0,0,977,329.0,334.91,-1.1705,-0.9609,-0.7817,0.00089,0.000953,0.001044,0.001843
1775686163.6014078,double,22606,0,0,0.0,0.0,0,977,369.83,386.96,-0.8075,-1.2286,-0.6376,0.00189,0.001953,0.002044,0.003843
1775686164.6021852,double,22607,0,0,0.0,0.0,0,977,312.03,320.41,-0.5751,-1.2929,-0.3025,0.00289,0.002953,0.003044,0.005843
1775686165.7364056,double,22608,43,142,0.0995,0.0,0,977,225.26,233.55,-0.2119,-1.1229,0.4111,0.002015,0.002088,0.001374,0.004103
1775686166.8038354,double,22609,43,129,0.1041,0.0,0,977,282.15,292.32,0.1999,-0.828,0.6122,0.001111,0.001194,0.001207,0.002304
1775686167.871341,double,22610,52,143,0.1185,0.0,0,977,290.44,298.49,0.6004,-0.5123,0.603,0.001709,0.002037,0.001116,0.003746
1775686168.8724902,double,22611,64,137,0.1517,0.0,0,977,348.84,359.14,0.9562,-0.2322,0.6588,0.002219,0.002683,0.001031,0.004902
1775686170.0078657,double,22612,37,96,0.0974,1.0,0,977,276.53,283.45,1.275,0.1612,0.9798,0.002606,0.002987,0.001358,0.005594
1775686171.008708,double,22613,41,96,0.0913,1.0,546,977,212.69,218.74,1.4556,0.5396,1.1949,0.003083,0.003385,0.001606,0.006468
1775686172.0760593,double,22614,64,137,0.1524,1.0,546,977,281.75,288.2,1.6134,0.9728,1.3157,0.00154,0.001593,0.001137,0.003133
1775686173.4102085,double,22615,43,95,0.1181,1.0,395,977,294.11,300.83,1.7502,1.5106,1.6241,0.000256,0.000264,0.001038,0.00052
1775686174.5443132,double,22616,36,116,0.0986,1.0,394,977,339.04,359.29,1.7402,1.7189,2.3566,0.000117,0.000106,0.000779,0.000224
1775686175.6117208,double,22617,30,92,0.0912,1.0,398,977,404.16,409.61,1.7469,1.7516,2.5073,0.000103,0.000134,0.001171,0.000237
1775686176.6790564,double,22618,0,0,0.0,0.0,0,977,268.69,283.46,1.7451,1.7541,2.5085,0.000103,0.000134,0.001171,0.000237
