timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1775861028.6069398,single,2410,0,32,0.0,1.0,0,977,330.91,340.14,-2.9206,2.2778,2.3937,9999.0,9999.0,9999.0,19998.0
1775861029.608566,single,2411,0,16,0.0,1.0,0,977,175.18,181.25,-2.8177,2.1923,2.3665,9999.0,9999.0,9999.0,19998.0
1775861030.6095395,single,2412,0,26,0.0,1.0,0,977,146.9,151.45,-2.7962,2.1498,2.3337,9999.0,9999.0,9999.0,19998.0
1775861031.6104033,single,2413,0,27,0.0,1.0,0,977,157.78,162.15,-2.5939,1.8977,1.9677,9999.0,9999.0,9999.0,19998.0
1775861032.6779993,single,2414,0,0,0.0,0.0,0,977,228.45,232.9,-2.5029,1.7026,0.8817,9999.0,9999.0,9999.0,19998.0
1775861033.6791499,single,2415,0,0,0.0,0.0,0,977,137.55,142.1,-2.2406,1.6872,-0.5247,9999.0,9999.0,9999.0,19998.0
1775861034.6800172,single,2416,25,120,0.058,1.0,0,977,193.44,198.46,-1.9992,1.3766,-0.9548,9999.0,9999.0,9999.0,19998.0
1775861035.6808956,single,2417,0,0,0.0,0.0,0,977,216.09,220.46,-1.7722,1.0154,-1.0562,9999.0,9999.0,9999.0,19998.0
1775861036.6820347,single,2418,0,0,0.0,0.0,0,977,230.39,234.86,-1.5706,0.6298,-1.1997,9999.0,9999.0,9999.0,19998.0
1775861037.6827173,single,2419,53,117,0.1286,0.0,0,977,225.29,229.59,-1.4165,0.146,-1.4127,0.000374,0.000421,0.001591,0.000795
1775861038.6831937,single,2420,32,68,0.0833,0.0,0,977,300.08,306.14,-1.3704,-0.3078,-1.4657,0.001153,0.001415,0.001323,0.002568
1775861039.683686,single,2421,31,83,0.0809,0.0,0,977,287.98,292.51,-1.3457,-0.7231,-1.4008,0.001238,0.001419,0.00128,0.002657
1775861040.7509034,single,2422,55,118,0.1491,0.0,0,977,289.64,294.08,-1.1731,-0.9526,-0.9414,0.000617,0.000634,0.000985,0.001252
1775861041.7513967,single,2423,42,82,0.1176,0.0,0,977,283.79,289.63,-0.8442,-1.1545,-0.6977,0.000246,0.000246,0.000916,0.000492
1775861042.752382,single,2424,0,0,0.0,0.0,0,977,308.97,313.34,-0.5929,-1.2881,-0.4186,0.001246,0.001246,0.001916,0.002492
1775861043.7536855,single,2425,36,92,0.1011,0.0,0,977,192.34,199.29,-0.2713,-1.1632,0.4114,0.001101,0.00117,0.001298,0.002271
1775861044.7543142,single,2426,58,122,0.1589,0.0,0,977,212.6,222.06,0.0893,-0.8849,0.646,0.00096,0.001024,0.001352,0.001985
1775861045.7552223,single,2427,55,84,0.1451,0.0,0,977,225.84,235.85,0.4272,-0.6348,0.6773,0.001748,0.002008,0.001357,0.003756
1775861046.7559595,single,2428,71,108,0.1864,1.0,542,977,206.38,211.79,0.7753,-0.3685,0.7122,0.002368,0.002813,0.001336,0.005181
1775861047.8233206,single,2429,71,105,0.1935,0.0,0,977,167.02,171.38,1.1415,-0.0442,0.8057,0.001854,0.002088,0.001092,0.003942
1775861048.8239024,single,2430,58,86,0.1404,1.0,544,977,213.41,219.11,1.3101,0.3232,1.0714,0.001107,0.001157,0.001365,0.002264
1775861049.8246644,single,2431,50,89,0.1312,1.0,372,977,239.79,246.67,1.5023,0.717,1.1814,0.001659,0.001785,0.001383,0.003444
1775861050.8253121,single,2432,72,112,0.1957,1.0,372,977,203.08,210.86,1.6882,1.1603,1.3334,0.00067,0.000686,0.001185,0.001356
1775861051.8928165,single,2433,68,138,0.196,1.0,547,977,207.95,214.94,1.7458,1.5846,1.7463,0.000759,0.000753,0.001314,0.001512
1775861052.8936954,single,2434,41,117,0.1258,1.0,394,977,273.62,279.54,1.7461,1.6622,2.3659,0.000198,0.000205,0.001062,0.000403
1775861054.0945003,single,2435,0,0,0.0,0.0,0,977,239.04,243.34,1.7551,1.6649,2.4575,0.000198,0.000205,0.001062,0.000403
1775861055.2286618,single,2436,0,0,0.0,0.0,0,977,77.73,81.92,1.7474,1.6704,2.459,0.000198,0.000205,0.001062,0.000403
