timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1775860806.82583,single,2195,0,24,0.0,1.0,0,977,98.19,103.03,-3.0693,2.3722,2.2372,9999.0,9999.0,9999.0,19998.0
1775860807.826596,single,2196,0,23,0.0,1.0,0,977,169.54,188.52,-2.9501,2.2179,2.1999,9999.0,9999.0,9999.0,19998.0
1775860809.0275729,single,2197,0,22,0.0,1.0,0,977,185.72,202.95,-2.9465,2.2051,2.2013,9999.0,9999.0,9999.0,19998.0
1775860810.0284488,single,2198,0,19,0.0,1.0,0,977,167.63,180.41,-2.8329,1.9883,1.7841,9999.0,9999.0,9999.0,19998.0
1775860811.0297048,single,2199,0,33,0.0,1.0,0,977,188.83,197.09,-2.746,1.845,0.4213,9999.0,9999.0,9999.0,19998.0
1775860812.0311027,single,2200,25,122,0.0568,1.0,0,977,195.49,201.38,-2.4287,1.7699,-0.6765,9999.0,9999.0,9999.0,19998.0
1775860813.0317495,single,2201,31,109,0.0752,0.0,0,977,288.59,293.77,-2.0738,1.3594,-0.9023,0.004773,0.004779,0.002337,0.009552
1775860814.0323744,single,2202,23,70,0.053,0.0,0,977,280.83,286.45,-1.8411,1.08,-0.9587,0.001835,0.001947,0.001759,0.003782
1775860815.0330107,single,2203,0,0,0.0,0.0,0,977,302.13,306.67,-1.59,0.7214,-1.1182,0.002835,0.002947,0.002759,0.005782
1775860816.0336556,single,2204,38,119,0.0995,0.0,0,977,258.69,265.24,-1.4404,0.2036,-1.3524,0.00206,0.002131,0.001781,0.004191
1775860817.0343058,single,2205,35,76,0.085,0.0,0,977,395.85,404.01,-1.3774,-0.2739,-1.4149,0.001627,0.001739,0.001113,0.003367
1775860818.0349538,single,2206,43,103,0.1059,0.0,0,977,322.36,334.34,-1.3443,-0.6987,-1.3324,0.002128,0.002367,0.001376,0.004494
1775860819.169038,single,2207,58,136,0.1547,0.0,0,977,348.02,353.31,-1.1376,-1.0044,-0.8725,0.000424,0.000424,0.001026,0.000848
1775860820.1696904,single,2208,42,78,0.121,0.0,0,977,328.42,337.36,-0.8312,-1.2611,-0.7223,0.000658,0.000752,0.00154,0.001411
1775860821.303893,single,2209,0,0,0.0,0.0,0,977,279.43,283.54,-0.5174,-1.3296,-0.1909,0.001658,0.001752,0.00254,0.003411
1775860822.3046584,single,2210,45,103,0.1223,0.0,0,977,209.13,217.77,-0.1253,-1.1583,0.487,0.002731,0.003158,0.001515,0.005889
1775860823.3053534,single,2211,42,113,0.1088,0.0,0,977,289.89,297.76,0.22,-0.8507,0.7147,0.003281,0.003905,0.001904,0.007185
1775860824.3061142,single,2212,67,130,0.1931,0.0,0,977,244.81,251.43,0.55,-0.5651,0.7242,0.003175,0.003795,0.001402,0.00697
1775860825.30688,single,2213,80,121,0.2051,0.0,0,977,214.16,221.5,0.8706,-0.2767,0.7387,0.003604,0.004393,0.001396,0.007996
1775860826.307627,single,2214,80,120,0.2204,0.0,0,977,207.59,212.84,1.2194,0.012,0.8057,0.003706,0.004511,0.001437,0.008217
1775860827.308744,single,2215,52,89,0.1206,0.0,0,977,154.49,160.84,1.4428,0.3403,1.1663,0.004341,0.004772,0.00189,0.009113
1775860828.3097608,single,2216,71,110,0.1788,1.0,546,977,227.83,232.53,1.5959,0.7852,1.2559,0.002721,0.002844,0.001362,0.005565
1775860829.310597,single,2217,87,142,0.2397,1.0,546,977,210.38,215.18,1.6869,1.2828,1.3381,0.000464,0.000474,0.001213,0.000938
1775860830.3114226,single,2218,62,109,0.1834,1.0,395,977,224.29,228.53,1.733,1.6186,1.8078,0.000237,0.00021,0.001207,0.000447
1775860831.380162,single,2219,45,102,0.1385,1.0,398,977,234.44,243.7,1.7404,1.7018,2.4117,0.000409,0.000365,0.001253,0.000774
1775860832.381586,single,2220,0,0,0.0,0.0,0,977,240.72,245.46,1.7286,1.7096,2.4823,0.000409,0.000365,0.001253,0.000774
1775860833.3821876,single,2221,0,0,0.0,0.0,0,977,79.25,85.37,1.7221,1.7141,2.4852,0.000409,0.000365,0.001253,0.000774
1775860834.3828027,single,2222,0,0,0.0,0.0,0,977,85.66,92.55,1.7155,1.7185,2.49,0.000409,0.000365,0.001253,0.000774
1775860835.4501207,single,2223,0,0,0.0,0.0,0,977,73.7,79.07,1.7115,1.7217,2.4937,0.000409,0.000365,0.001253,0.000774
1775860836.4507306,single,2224,0,0,0.0,0.0,0,977,83.57,88.29,1.7101,1.7229,2.4952,0.000409,0.000365,0.001253,0.000774
