timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1775862401.7621417,single,3742,0,30,0.0,1.0,0,977,111.97,119.51,-2.9587,2.2726,2.3494,9999.0,9999.0,9999.0,19998.0
1775862402.763714,single,3743,0,29,0.0,1.0,0,977,250.35,262.93,-2.8518,2.1441,2.3538,9999.0,9999.0,9999.0,19998.0
1775862403.8311613,single,3744,0,23,0.0,1.0,0,977,185.25,191.57,-2.8551,2.1473,2.3543,9999.0,9999.0,9999.0,19998.0
1775862404.8985157,single,3745,0,20,0.0,1.0,0,977,180.65,195.63,-2.7249,1.9313,2.0792,9999.0,9999.0,9999.0,19998.0
1775862405.9005501,single,3746,0,22,0.0,1.0,0,977,233.16,240.92,-2.6056,1.6787,1.087,9999.0,9999.0,9999.0,19998.0
1775862406.9018304,single,3747,0,0,0.0,0.0,0,977,234.02,238.63,-2.3621,1.699,-0.454,9999.0,9999.0,9999.0,19998.0
1775862408.102419,single,3748,0,0,0.0,0.0,0,977,197.56,203.83,-1.9903,1.3353,-0.9912,9999.0,9999.0,9999.0,19998.0
1775862409.102873,single,3749,0,0,0.0,0.0,0,977,284.82,289.13,-1.7668,0.9767,-1.086,9999.0,9999.0,9999.0,19998.0
1775862410.1033087,single,3750,13,65,0.0345,1.0,0,977,222.74,227.18,-1.5221,0.6093,-1.08,9999.0,9999.0,9999.0,19998.0
1775862411.1037474,single,3751,40,117,0.1026,1.0,0,977,277.95,282.48,-1.438,0.1878,-1.3696,9999.0,9999.0,9999.0,19998.0
1775862412.2376475,single,3752,41,84,0.1,0.0,0,977,355.88,362.15,-1.3109,-0.3855,-1.405,0.002271,0.002341,0.00206,0.004612
1775862413.238102,single,3753,54,117,0.1381,0.0,0,977,360.78,366.03,-1.3255,-0.7698,-1.3485,0.000805,0.000827,0.001692,0.001632
1775862414.238533,single,3754,56,138,0.14,0.0,0,977,303.47,308.36,-1.2505,-0.9049,-1.0761,0.00056,0.000564,0.00106,0.001124
1775862415.239037,single,3755,40,93,0.1078,0.0,0,977,343.01,348.45,-0.9584,-1.1068,-0.7549,0.000169,0.000168,0.000836,0.000337
1775862416.3728642,single,3756,32,77,0.0907,0.0,0,977,359.03,366.02,-0.6343,-1.269,-0.4907,0.001141,0.001298,0.001443,0.002439
1775862417.373411,single,3757,34,89,0.0974,0.0,0,977,283.44,293.5,-0.4275,-1.1432,0.5479,0.001862,0.001942,0.001793,0.003804
1775862418.374793,single,3758,69,126,0.1855,0.0,0,977,309.93,315.86,-0.0518,-0.8852,0.5346,0.00106,0.001113,0.001385,0.002173
1775862419.3754954,single,3759,76,123,0.2021,0.0,0,977,284.0,290.72,0.3336,-0.7317,0.4658,0.001957,0.00226,0.001398,0.004216
1775862420.376099,single,3760,63,110,0.1632,0.0,0,977,251.96,259.44,0.6842,-0.4638,0.6847,0.002414,0.002923,0.001387,0.005338
1775862421.3768632,single,3761,66,92,0.1587,0.0,0,977,272.56,280.12,0.9826,-0.1303,0.898,0.002623,0.003161,0.001417,0.005784
1775862422.5121877,single,3762,65,105,0.1633,0.0,0,977,212.36,217.77,1.241,0.257,0.9537,0.002717,0.00328,0.001841,0.005997
1775862423.5798671,single,3763,49,86,0.1222,1.0,546,977,197.18,203.51,1.5302,0.6234,1.0952,0.003068,0.003595,0.00166,0.006663
1775862424.7143404,single,3764,57,96,0.1619,1.0,372,977,233.78,246.88,1.6871,1.1223,1.3009,0.002092,0.00228,0.00136,0.004373
1775862425.7153542,single,3765,47,93,0.1478,1.0,395,977,221.14,226.2,1.817,1.5071,1.6213,0.000549,0.00052,0.001005,0.001069
1775862426.716343,single,3766,34,56,0.0994,1.0,394,977,255.57,265.74,1.7503,1.7489,2.3255,0.000341,0.000341,0.00081,0.000681
1775862427.7172904,single,3767,32,78,0.1003,1.0,398,977,255.99,268.26,1.7158,1.777,2.5057,0.000617,0.000625,0.001304,0.001241
1775862428.7849538,single,3768,0,0,0.0,0.0,0,977,244.09,255.1,1.7123,1.7799,2.5054,0.000617,0.000625,0.001304,0.001241
