timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1776980375.527128,double,6365,0,0,0.0,0.0,0,977,979.64,988.18,-2.0545,0.9308,2.3915,0.012785,0.013785,0.012868,0.026569
1776980376.7282917,double,6366,0,0,0.0,0.0,0,977,460.71,468.44,-2.0539,0.9314,2.3914,0.012785,0.013785,0.012868,0.026569
1776980377.862757,double,6367,0,0,0.0,0.0,0,977,451.75,470.63,-2.0532,0.9323,2.391,0.012785,0.013785,0.012868,0.026569
1776980378.9301457,double,6368,3,27,0.0066,1.0,0,977,452.28,459.75,-2.0096,0.8485,2.5535,0.013785,0.014785,0.013868,0.028569
1776980379.9321933,double,6369,3,63,0.007,1.0,0,977,414.25,424.98,-1.75,0.6956,-2.8602,0.014785,0.015785,0.014868,0.030569
1776980381.0008233,double,6370,14,69,0.0324,1.0,0,977,327.89,339.59,-1.7342,0.4615,-1.3326,0.015785,0.016785,0.015868,0.032569
1776980382.0013525,double,6371,22,142,0.0507,1.0,0,977,405.92,425.01,-1.5277,0.091,-1.0676,0.016785,0.017785,0.016868,0.034569
1776980383.1353521,double,6372,0,0,0.0,0.0,0,977,560.88,593.22,-1.3529,-0.3431,-1.3481,0.017785,0.018785,0.017868,0.036569
1776980384.2038763,double,6373,0,0,0.0,0.0,0,977,521.82,531.54,-1.3219,-0.7748,-1.2857,0.018785,0.019785,0.018868,0.038569
1776980385.2717202,double,6374,0,0,0.0,0.0,0,977,545.7,568.64,-1.1633,-0.8535,-0.8088,0.019785,0.020785,0.019868,0.040569
1776980386.272168,double,6375,0,0,0.0,0.0,0,977,367.77,389.25,-0.9258,-1.0123,-0.7789,0.020785,0.021785,0.020868,0.042569
1776980387.4059186,double,6376,0,0,0.0,0.0,0,977,465.77,478.67,-0.7244,-1.2536,-0.7902,0.021785,0.022785,0.021868,0.044569
1776980388.6731112,double,6377,0,0,0.0,0.0,0,977,441.83,459.58,-0.4342,-1.2828,0.1762,0.022785,0.023785,0.022868,0.046569
1776980389.674335,double,6378,37,148,0.0927,0.0,0,977,261.5,274.04,-0.0646,-1.1977,0.5495,0.01676,0.013152,0.004014,0.029912
1776980390.876083,double,6379,34,112,0.0846,0.0,0,977,550.34,569.43,0.3998,-0.7889,0.757,0.004298,0.004329,0.001473,0.008627
1776980392.0106769,double,6380,38,108,0.0969,0.0,0,977,406.55,447.15,0.6955,-0.4167,0.78,0.004328,0.004756,0.001436,0.009084
1776980393.0779114,double,6381,57,113,0.1373,0.0,0,977,317.02,331.12,1.0447,-0.0918,0.7965,0.004142,0.004769,0.001303,0.008911
1776980394.144929,double,6382,39,104,0.0975,1.0,0,977,415.07,431.41,1.3384,0.2247,0.9582,0.004601,0.005207,0.001706,0.009808
1776980395.1449423,double,6383,46,98,0.1067,1.0,546,977,288.6,300.71,1.5218,0.6164,1.2147,0.004395,0.004751,0.001611,0.009146
1776980396.212705,double,6384,67,141,0.1731,1.0,546,977,359.05,365.39,1.6214,1.0802,1.4044,0.001734,0.001766,0.001136,0.003499
1776980397.2802365,double,6385,46,107,0.1267,1.0,395,977,419.01,436.32,1.7107,1.4937,1.647,0.000601,0.000599,0.001103,0.0012
1776980398.4140804,double,6386,47,138,0.1399,1.0,394,977,580.11,589.98,1.7055,1.6968,2.3751,0.000468,0.000435,0.001157,0.000903
1776980399.4811864,double,6387,26,132,0.0749,1.0,393,977,385.33,402.06,1.7087,1.7149,2.559,0.001416,0.001384,0.00169,0.0028
