timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1775686214.3766963,double,22652,0,0,0.0,0.0,0,977,285.25,318.65,-3.1431,2.6595,2.2817,0.006322,0.006465,0.007127,0.012787
1775686215.3774722,double,22653,0,0,0.0,0.0,0,977,257.5,271.94,-3.1418,2.5182,2.3075,9999.0,9999.0,9999.0,19998.0
1775686216.3784814,double,22654,3,35,0.0071,1.0,0,977,162.34,178.7,-3.1417,2.5184,2.3074,9999.0,9999.0,9999.0,19998.0
1775686217.4463143,double,22655,3,34,0.0071,1.0,0,977,233.63,243.17,-3.1304,2.4979,2.3129,9999.0,9999.0,9999.0,19998.0
1775686218.7140744,double,22656,0,0,0.0,0.0,0,977,162.42,178.75,-3.1641,2.5335,2.2977,9999.0,9999.0,9999.0,19998.0
1775686219.781378,double,22657,0,0,0.0,0.0,0,977,132.99,138.06,-3.1637,2.5335,2.2976,9999.0,9999.0,9999.0,19998.0
1775686220.8490765,double,22658,0,0,0.0,0.0,0,977,113.16,121.99,-3.1672,2.4856,2.3001,9999.0,9999.0,9999.0,19998.0
1775686221.8499565,double,22659,3,28,0.0068,1.0,0,977,225.0,234.54,-3.0271,2.3476,2.365,9999.0,9999.0,9999.0,19998.0
1775686222.917292,double,22660,3,29,0.0066,1.0,0,977,216.4,225.04,-2.8459,2.184,2.3639,9999.0,9999.0,9999.0,19998.0
1775686224.3187096,double,22661,0,0,0.0,0.0,0,977,322.44,338.93,-2.7893,2.116,2.3722,9999.0,9999.0,9999.0,19998.0
1775686225.453488,double,22662,3,20,0.0068,1.0,0,977,236.9,257.05,-2.4787,1.8793,2.7687,9999.0,9999.0,9999.0,19998.0
1775686226.6543956,double,22663,3,42,0.0066,1.0,0,977,317.09,329.72,-2.1989,1.7584,-2.4112,9999.0,9999.0,9999.0,19998.0
1775686227.7884598,double,22664,13,69,0.0288,1.0,0,977,224.98,233.96,-2.0926,1.4367,-1.1019,9999.0,9999.0,9999.0,19998.0
1775686228.9224656,double,22665,12,73,0.026,1.0,0,977,406.09,414.48,-1.7816,1.0365,-1.0062,9999.0,9999.0,9999.0,19998.0
1775686229.9897883,double,22666,7,67,0.0175,1.0,0,977,324.03,332.97,-1.5372,0.656,-1.1118,9999.0,9999.0,9999.0,19998.0
1775686231.3245382,double,22667,27,159,0.0591,1.0,0,977,339.51,344.41,-1.4093,0.1197,-1.4304,9999.0,9999.0,9999.0,19998.0
1775686232.4590175,double,22668,0,0,0.0,0.0,0,977,393.0,401.87,-1.3827,-0.4074,-1.3376,9999.0,9999.0,9999.0,19998.0
1775686233.459746,double,22669,21,174,0.0493,0.0,0,977,361.59,368.41,-1.389,-0.8885,-1.0562,0.003953,0.004951,0.001902,0.008903
1775686234.5938115,double,22670,39,159,0.0922,0.0,0,977,471.71,477.81,-1.2537,-0.9695,-0.7344,0.000482,0.000496,0.000887,0.000978
1775686235.727974,double,22671,0,0,0.0,0.0,0,977,404.61,411.23,-0.9499,-1.1657,-0.6287,0.001482,0.001496,0.001887,0.002978
1775686236.7953281,double,22672,0,0,0.0,0.0,0,977,295.11,303.68,-0.6475,-1.2993,-0.3924,0.002482,0.002496,0.002887,0.004978
1775686237.9294603,double,22673,27,126,0.0647,0.0,0,977,287.54,292.81,-0.3368,-1.2172,0.2155,0.002009,0.002293,0.00218,0.004303
1775686239.2646017,double,22674,37,160,0.0892,0.0,0,977,248.7,254.13,0.2079,-0.9104,0.6235,0.001354,0.001512,0.001301,0.002867
1775686240.5995688,double,22675,46,143,0.1139,0.0,0,977,252.71,257.88,0.6302,-0.5154,0.7408,0.001914,0.002371,0.00116,0.004285
1775686241.6006272,double,22676,57,123,0.1364,0.0,0,977,328.18,337.33,0.9467,-0.2169,0.7692,0.002478,0.003077,0.001154,0.005556
1775686242.6680658,double,22677,54,114,0.1298,1.0,544,977,374.83,383.66,1.1341,0.2819,1.0423,0.000637,0.000738,0.000929,0.001375
1775686243.8020449,double,22678,35,80,0.0839,1.0,372,977,265.14,276.21,1.3587,0.6787,1.0563,0.001586,0.002044,0.001625,0.003631
1775686244.8040316,double,22679,15,43,0.0384,1.0,0,977,252.73,259.51,1.5614,1.0334,1.0633,0.002586,0.003044,0.002625,0.005631
1775686245.804681,double,22680,44,105,0.1189,1.0,372,977,256.68,267.77,1.8074,1.4214,1.308,0.000446,0.000554,0.001274,0.001
1775686246.871925,double,22681,53,136,0.1532,1.0,547,977,326.92,333.17,1.8151,1.6384,2.205,0.000416,0.000387,0.000839,0.000803
1775686247.8730676,double,22682,28,88,0.0805,1.0,398,977,279.94,285.93,1.7661,1.6888,2.5208,0.000156,0.000202,0.000988,0.000358
1775686248.9403992,double,22683,0,0,0.0,0.0,0,977,220.12,227.1,1.7675,1.6743,2.5245,0.000156,0.000202,0.000988,0.000358
1775686250.0740597,double,22684,0,0,0.0,0.0,0,977,86.05,92.02,1.7594,1.6802,2.5226,0.000156,0.000202,0.000988,0.000358
1775686251.2745693,double,22685,0,0,0.0,0.0,0,977,167.56,178.79,1.7557,1.6844,2.5218,0.000156,0.000202,0.000988,0.000358
1775686252.4083776,double,22686,0,0,0.0,0.0,0,977,102.12,106.98,1.7528,1.6871,2.5222,0.000156,0.000202,0.000988,0.000358
