timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1775861620.5466027,single,2983,0,13,0.0,1.0,0,977,102.43,106.04,-2.9977,2.3481,2.3496,9999.0,9999.0,9999.0,19998.0
1775861621.5478315,single,2984,0,25,0.0,1.0,0,977,276.46,281.33,-2.8675,2.2117,2.3833,9999.0,9999.0,9999.0,19998.0
1775861622.548994,single,2985,0,22,0.0,1.0,0,977,151.17,155.8,-2.8531,2.1626,2.4275,9999.0,9999.0,9999.0,19998.0
1775861623.6167448,single,2986,0,30,0.0,1.0,0,977,177.78,188.19,-2.6028,1.9653,2.8267,9999.0,9999.0,9999.0,19998.0
1775861624.6177845,single,2987,0,72,0.0,1.0,0,977,204.61,209.38,-2.3807,1.8558,-2.0008,9999.0,9999.0,9999.0,19998.0
1775861625.6189451,single,2988,13,60,0.0316,1.0,0,977,248.77,258.88,-2.2583,1.5667,-0.9388,9999.0,9999.0,9999.0,19998.0
1775861626.753651,single,2989,29,89,0.0699,1.0,0,977,240.88,247.04,-1.9977,1.1911,-0.9759,9999.0,9999.0,9999.0,19998.0
1775861627.7546341,single,2990,30,82,0.0721,0.0,0,977,370.72,382.32,-1.7997,0.8752,-0.9909,0.001196,0.001211,0.002376,0.002407
1775861628.9564826,single,2991,0,0,0.0,0.0,0,977,319.87,327.77,-1.5372,0.4283,-1.1497,0.002196,0.002211,0.003376,0.004407
1775861630.0244443,single,2992,37,101,0.0914,0.0,0,977,180.19,190.25,-1.4162,-0.1015,-1.3323,0.001165,0.001258,0.001598,0.002423
1775861631.025351,single,2993,38,103,0.095,0.0,0,977,287.46,293.91,-1.3619,-0.5526,-1.363,0.001327,0.001479,0.001364,0.002806
1775861632.0930455,single,2994,36,107,0.0981,0.0,0,977,276.84,282.91,-1.3301,-0.8083,-1.1939,0.001711,0.001833,0.001499,0.003544
1775861633.294027,single,2995,68,117,0.1789,0.0,0,977,336.07,345.58,-0.9794,-1.1118,-0.7576,0.000276,0.000272,0.000968,0.000548
1775861634.2949378,single,2996,0,0,0.0,0.0,0,977,292.47,296.68,-0.6411,-1.2889,-0.459,0.001276,0.001272,0.001968,0.002548
1775861635.2962155,single,2997,46,87,0.1353,0.0,0,977,214.27,219.72,-0.3033,-1.1866,0.2759,0.000651,0.000701,0.001379,0.001352
1775861636.431481,single,2998,52,107,0.1512,0.0,0,977,253.5,266.46,0.1299,-0.9348,0.6757,0.001087,0.00126,0.001161,0.002347
1775861637.499027,single,2999,54,103,0.1508,0.0,0,977,223.42,229.17,0.4572,-0.602,0.7837,0.001831,0.002221,0.001191,0.004052
1775861638.5666497,single,3000,77,114,0.2048,0.0,0,977,212.75,219.47,0.8079,-0.3124,0.6979,0.002583,0.003262,0.001284,0.005845
1775861639.5673158,single,3001,96,144,0.2481,0.0,0,977,176.35,182.64,1.1677,-0.0201,0.7895,0.002662,0.003301,0.001562,0.005963
1775861640.7014127,single,3002,63,106,0.1563,1.0,546,977,170.03,177.98,1.4195,0.4062,1.0706,0.003008,0.003581,0.001668,0.006589
1775861641.7022064,single,3003,76,110,0.1914,1.0,546,977,272.83,280.21,1.5963,0.8267,1.2738,0.002934,0.003267,0.001517,0.006202
1775861642.7697737,single,3004,64,107,0.1793,1.0,372,977,232.31,237.1,1.6683,1.3416,1.363,0.000641,0.000678,0.001272,0.001319
1775861643.8374283,single,3005,61,120,0.1837,1.0,547,977,258.35,269.71,1.7161,1.6749,2.0131,0.001153,0.001203,0.001402,0.002357
1775861644.9720244,single,3006,48,112,0.1491,1.0,398,977,310.32,323.61,1.7811,1.6812,2.432,0.000958,0.000899,0.001445,0.001857
1775861645.9729984,single,3007,0,0,0.0,0.0,0,977,265.52,271.76,1.7946,1.6805,2.446,0.000958,0.000899,0.001445,0.001857
