timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1775860449.6666784,single,1849,0,0,0.0,0.0,0,977,360.21,365.37,-2.7948,2.1573,2.3675,9999.0,9999.0,9999.0,19998.0
1775860450.7341795,single,1850,0,22,0.0,1.0,0,977,147.47,151.93,-2.798,2.1599,2.3683,9999.0,9999.0,9999.0,19998.0
1775860451.7349153,single,1851,0,20,0.0,1.0,0,977,170.65,176.99,-2.8006,2.1615,2.3704,9999.0,9999.0,9999.0,19998.0
1775860452.802436,single,1852,0,25,0.0,1.0,0,977,166.01,170.16,-2.802,2.1622,2.3716,9999.0,9999.0,9999.0,19998.0
1775860453.8032804,single,1853,0,31,0.0,1.0,0,977,166.32,172.25,-2.8035,2.1628,2.3726,9999.0,9999.0,9999.0,19998.0
1775860454.8040037,single,1854,0,43,0.0,1.0,0,977,174.82,185.74,-2.8043,2.1629,2.3731,9999.0,9999.0,9999.0,19998.0
1775860455.8047874,single,1855,0,37,0.0,1.0,0,977,181.48,187.16,-2.8047,2.1629,2.3732,9999.0,9999.0,9999.0,19998.0
1775860456.805592,single,1856,0,26,0.0,1.0,0,977,169.48,176.7,-2.8053,2.1627,2.3738,9999.0,9999.0,9999.0,19998.0
1775860457.8062968,single,1857,0,23,0.0,1.0,0,977,172.76,180.06,-2.6655,2.0257,2.5801,9999.0,9999.0,9999.0,19998.0
1775860458.8742065,single,1858,0,48,0.0,1.0,0,977,174.6,180.13,-2.3722,1.8496,-2.9058,9999.0,9999.0,9999.0,19998.0
1775860459.875108,single,1859,0,31,0.0,1.0,0,977,211.69,216.59,-2.3143,1.6764,-1.2606,9999.0,9999.0,9999.0,19998.0
1775860460.8758445,single,1860,39,100,0.0944,1.0,0,977,228.02,235.71,-2.0624,1.3569,-1.0107,9999.0,9999.0,9999.0,19998.0
1775860461.9439447,single,1861,30,87,0.0732,0.0,0,977,270.78,276.22,-1.8237,0.9719,-1.0831,0.001061,0.001189,0.002566,0.00225
1775860462.944445,single,1862,33,65,0.0912,0.0,0,977,283.86,291.79,-1.5604,0.5892,-1.137,0.000707,0.000752,0.001525,0.001458
1775860463.9450164,single,1863,47,111,0.119,0.0,0,977,301.13,305.53,-1.396,0.1719,-1.33,0.000805,0.00084,0.001566,0.001644
1775860464.9456456,single,1864,45,98,0.1079,0.0,0,977,279.12,286.12,-1.3596,-0.2782,-1.3847,0.001731,0.002187,0.001868,0.003919
1775860465.9466205,single,1865,33,94,0.0795,0.0,0,977,294.14,299.79,-1.3269,-0.7236,-1.2627,0.001306,0.001481,0.001326,0.002787
1775860466.9472258,single,1866,52,104,0.144,0.0,0,977,347.06,358.15,-1.2031,-0.9238,-0.9157,0.000583,0.000594,0.001228,0.001177
1775860468.0145142,single,1867,57,108,0.1528,0.0,0,977,334.87,345.92,-0.9043,-1.134,-0.7233,0.000235,0.000238,0.001054,0.000473
1775860469.015153,single,1868,34,93,0.0971,0.0,0,977,398.08,413.62,-0.6433,-1.2888,-0.5995,0.0012,0.001351,0.00168,0.002551
1775860470.0158036,single,1869,64,101,0.1882,0.0,0,977,294.76,300.97,-0.5145,-1.1867,0.2547,0.001185,0.001246,0.002007,0.002431
1775860471.016439,single,1870,52,101,0.139,0.0,0,977,202.55,209.74,-0.162,-0.9818,0.483,0.001939,0.002227,0.001534,0.004166
1775860472.0170858,single,1871,72,130,0.1962,0.0,0,977,270.3,276.97,0.2235,-0.7646,0.5513,0.002677,0.003255,0.001484,0.005932
1775860473.0177476,single,1872,59,105,0.1536,0.0,0,977,243.08,267.7,0.6212,-0.5063,0.6992,0.003354,0.004259,0.001653,0.007613
1775860474.0184348,single,1873,94,128,0.2368,0.0,0,977,203.46,207.7,0.9382,-0.2188,0.7469,0.003538,0.004405,0.001336,0.007942
1775860475.0860627,single,1874,50,77,0.1225,0.0,0,977,216.77,220.97,1.2814,0.1571,1.0185,0.001565,0.001731,0.001162,0.003296
1775860476.0868607,single,1875,49,74,0.1222,1.0,371,977,236.18,240.5,1.4506,0.5228,1.2001,0.001994,0.002194,0.001302,0.004188
1775860477.221251,single,1876,89,129,0.2386,1.0,546,977,234.04,240.72,1.5919,0.9786,1.3444,0.00182,0.001953,0.001265,0.003773
1775860478.2223418,single,1877,49,84,0.1445,1.0,547,977,270.89,277.92,1.7073,1.401,1.4487,0.001518,0.001583,0.001232,0.003101
1775860479.2231755,single,1878,67,151,0.1914,1.0,394,977,242.1,255.57,1.6755,1.6873,2.1923,0.001582,0.001544,0.001312,0.003126
1775860480.2240288,single,1879,35,84,0.1118,1.0,398,977,273.46,278.66,1.7025,1.7257,2.5179,0.001966,0.001919,0.00151,0.003885
1775860481.2916243,single,1880,0,0,0.0,0.0,0,977,268.95,274.63,1.7014,1.7251,2.5084,0.001966,0.001919,0.00151,0.003885
