timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1775683390.0018213,double,20082,0,0,0.0,0.0,0,977,212.49,216.51,-2.9986,2.4136,2.2169,0.010367,0.011442,0.010928,0.021809
1775683391.0031526,double,20083,0,0,0.0,0.0,0,977,248.91,261.27,-2.9986,2.4136,2.2167,0.010367,0.011442,0.010928,0.021809
1775683392.0720248,double,20084,0,0,0.0,0.0,0,977,174.11,199.43,-2.9984,2.4138,2.2172,0.010367,0.011442,0.010928,0.021809
1775683393.0730102,double,20085,0,0,0.0,0.0,0,977,181.04,190.85,-2.9984,2.4139,2.2181,0.010367,0.011442,0.010928,0.021809
1775683394.0742958,double,20086,0,0,0.0,0.0,0,977,178.84,187.82,-3.2036,2.5849,2.2086,9999.0,9999.0,9999.0,19998.0
1775683395.2086003,double,20087,0,0,0.0,0.0,0,977,151.06,164.09,-3.2035,2.585,2.209,9999.0,9999.0,9999.0,19998.0
1775683396.4095087,double,20088,0,0,0.0,0.0,0,977,149.22,158.86,-3.2214,2.5954,2.1978,9999.0,9999.0,9999.0,19998.0
1775683397.4765491,double,20089,0,0,0.0,0.0,0,977,126.56,144.34,-3.2188,2.5931,2.1986,9999.0,9999.0,9999.0,19998.0
1775683398.5436823,double,20090,0,0,0.0,0.0,0,977,148.28,157.27,-3.2172,2.5861,2.1985,9999.0,9999.0,9999.0,19998.0
1775683399.6777065,double,20091,3,43,0.0079,1.0,0,977,228.74,249.21,-3.158,2.4468,2.2458,9999.0,9999.0,9999.0,19998.0
1775683400.7449553,double,20092,3,29,0.0066,1.0,0,977,242.53,257.62,-3.0159,2.2782,2.2918,9999.0,9999.0,9999.0,19998.0
1775683401.7454717,double,20093,3,28,0.0065,1.0,0,977,225.2,229.95,-2.959,2.2256,2.2813,9999.0,9999.0,9999.0,19998.0
1775683402.7464747,double,20094,0,0,0.0,0.0,0,977,193.59,214.85,-2.9591,2.2068,2.2781,9999.0,9999.0,9999.0,19998.0
1775683403.8138442,double,20095,0,0,0.0,0.0,0,977,280.97,298.91,-2.7858,1.9238,1.8547,9999.0,9999.0,9999.0,19998.0
1775683404.8812368,double,20096,0,0,0.0,0.0,0,977,184.98,194.08,-2.6696,1.7602,0.5825,9999.0,9999.0,9999.0,19998.0
1775683406.215165,double,20097,3,35,0.0065,1.0,0,977,258.78,274.46,-2.2646,1.6093,-0.6798,9999.0,9999.0,9999.0,19998.0
1775683407.282806,double,20098,0,0,0.0,0.0,0,977,383.45,388.99,-1.9246,1.2315,-0.9122,9999.0,9999.0,9999.0,19998.0
1775683408.3504567,double,20099,3,42,0.0067,1.0,0,977,198.94,210.61,-1.6625,0.8244,-1.0278,9999.0,9999.0,9999.0,19998.0
1775683409.4846644,double,20100,11,67,0.0246,1.0,0,977,327.2,336.59,-1.4821,0.3663,-1.2921,9999.0,9999.0,9999.0,19998.0
1775683410.5521307,double,20101,0,0,0.0,0.0,0,977,315.34,323.11,-1.386,-0.1203,-1.4175,9999.0,9999.0,9999.0,19998.0
1775683411.5530283,double,20102,10,61,0.0222,1.0,0,977,280.38,301.79,-1.3515,-0.5533,-1.2809,9999.0,9999.0,9999.0,19998.0
1775683412.5539777,double,20103,26,109,0.0588,1.0,0,977,343.05,350.34,-1.2369,-0.8195,-0.9173,9999.0,9999.0,9999.0,19998.0
1775683413.7572768,double,20104,0,0,0.0,0.0,0,977,352.28,368.82,-0.9152,-1.1678,-0.6871,9999.0,9999.0,9999.0,19998.0
1775683414.8248954,double,20105,0,0,0.0,0.0,0,977,322.71,334.98,-0.6786,-1.2596,-0.4094,9999.0,9999.0,9999.0,19998.0
1775683415.825354,double,20106,36,79,0.0911,0.0,0,977,244.61,251.79,-0.3134,-1.3355,0.2308,0.000194,0.000207,0.001957,0.000401
1775683416.959363,double,20107,0,0,0.0,0.0,0,977,320.28,340.96,0.1505,-1.0461,0.7377,0.001194,0.001207,0.002957,0.002401
1775683418.02651,double,20108,43,119,0.1034,0.0,0,977,262.46,269.53,0.4635,-0.6822,0.8459,0.001896,0.002754,0.001329,0.00465
1775683419.0272753,double,20109,43,103,0.0973,0.0,0,977,340.4,348.77,0.7587,-0.3619,0.8255,0.002064,0.002638,0.001137,0.004702
1775683420.0278494,double,20110,63,141,0.1567,0.0,0,977,251.85,257.1,1.1145,-0.0586,0.8716,0.002285,0.002789,0.001005,0.005074
1775683421.0284107,double,20111,0,0,0.0,0.0,0,977,364.54,377.99,1.3615,0.3121,1.1575,0.003285,0.003789,0.002005,0.007074
1775683422.1623714,double,20112,48,106,0.1135,1.0,546,977,233.7,242.14,1.4972,0.7348,1.2909,0.001373,0.001489,0.001199,0.002862
1775683423.229807,double,20113,41,96,0.1057,1.0,372,977,367.08,376.12,1.6418,1.2201,1.4275,0.000997,0.001014,0.001069,0.002012
1775683424.2303612,double,20114,47,104,0.1306,1.0,395,977,360.69,380.15,1.7442,1.5808,1.7037,0.000271,0.000259,0.000995,0.00053
1775683425.3644269,double,20115,33,104,0.0976,1.0,0,977,293.19,299.29,1.7317,1.734,2.3838,0.000284,0.000216,0.001404,0.0005
1775683426.5651755,double,20116,18,49,0.0541,1.0,0,977,333.96,342.55,1.7042,1.782,2.5494,0.001284,0.001216,0.002404,0.0025
1775683427.6990721,double,20117,0,0,0.0,0.0,0,977,232.69,238.38,1.699,1.7893,2.545,0.001284,0.001216,0.002404,0.0025
