timestamp_sec,camera_mode,node_id,inliers,matches,inlier_ratio,hypothesis_ratio,loop_closure_id,wm_size,detection_time_ms,total_time_ms,pos_x,pos_y,yaw,cov_xx,cov_yy,cov_yaw,cov_pos_trace
1776981820.5201755,single,1313,0,0,0.0,0.0,0,977,294.08,314.39,-2.0063,0.9558,2.3234,0.006685,0.007494,0.005592,0.014179
1776981822.5220118,single,1315,0,0,0.0,0.0,0,977,99.16,107.49,-2.0054,0.957,2.3242,0.006685,0.007494,0.005592,0.014179
1776981824.523954,single,1317,0,0,0.0,0.0,0,977,284.11,294.95,-1.7311,0.705,2.989,0.008685,0.009494,0.007592,0.018179
1776981825.5248284,single,1318,0,0,0.0,0.0,0,977,217.18,223.64,-1.667,0.5616,-1.7952,0.009685,0.010494,0.008592,0.020179
1776981826.5922663,single,1319,65,134,0.1605,0.0,0,977,267.31,273.11,-1.6035,0.0932,-1.3338,0.004666,0.005041,0.003041,0.009707
1776981827.593028,single,1320,0,0,0.0,0.0,0,977,290.8,297.63,-1.4727,-0.3226,-1.3329,0.005666,0.006041,0.004041,0.011707
1776981828.5938048,single,1321,0,0,0.0,0.0,0,977,359.21,371.31,-1.3715,-0.721,-1.1228,0.006666,0.007041,0.005041,0.013707
1776981829.594779,single,1322,30,105,0.0775,0.0,0,977,231.49,238.38,-1.2017,-0.9194,-0.7371,0.001437,0.001434,0.002778,0.002871
1776981830.5956697,single,1323,0,0,0.0,0.0,0,977,330.46,344.41,-0.9417,-1.0484,-0.6146,0.002437,0.002434,0.003778,0.004871
1776981831.5963311,single,1324,0,0,0.0,0.0,0,977,284.63,292.53,-0.7019,-1.2409,-0.6432,0.003437,0.003434,0.004778,0.006871
1776981832.597028,single,1325,0,0,0.0,0.0,0,977,194.82,202.17,-0.5907,-1.258,-0.3024,0.004437,0.004434,0.005778,0.008871
1776981833.6644995,single,1326,37,89,0.0984,0.0,0,977,229.65,238.78,-0.2401,-1.1744,0.3544,0.005821,0.006971,0.00329,0.012792
1776981834.665235,single,1327,69,130,0.1855,0.0,0,977,277.65,288.21,0.1374,-0.9101,0.5887,0.004077,0.004457,0.001488,0.008534
1776981835.6659477,single,1328,64,117,0.1675,0.0,0,977,278.18,283.63,0.4333,-0.6395,0.6807,0.004171,0.004654,0.001586,0.008825
1776981836.6667671,single,1329,58,99,0.1457,1.0,542,977,373.54,382.36,0.7432,-0.3316,0.7352,0.004387,0.005053,0.001183,0.00944
1776981837.6676626,single,1330,72,89,0.1905,1.0,370,977,294.1,299.4,1.0678,-0.0402,0.8021,0.003925,0.004542,0.001228,0.008467
1776981838.6684613,single,1331,40,75,0.0976,1.0,546,977,248.61,256.09,1.3106,0.2681,1.0298,0.004793,0.005461,0.001991,0.010254
1776981839.7360713,single,1332,55,91,0.1365,1.0,546,977,348.83,364.11,1.5222,0.6816,1.1533,0.004603,0.005129,0.001755,0.009732
1776981840.7370322,single,1333,80,123,0.2186,1.0,546,977,240.96,261.86,1.6822,1.1269,1.292,0.002645,0.002775,0.001472,0.00542
1776981841.8713756,single,1334,67,123,0.2114,1.0,546,977,298.01,314.16,1.7796,1.6066,1.6876,0.001384,0.001447,0.001336,0.002831
1776981842.872215,single,1335,34,61,0.0912,1.0,394,977,285.33,291.29,1.7362,1.7458,2.3129,0.000813,0.000792,0.000931,0.001605
1776981844.0064683,single,1336,33,95,0.11,1.0,398,977,265.17,273.78,1.7421,1.6835,2.4577,0.000923,0.000936,0.001181,0.001858
